question,choices,answer
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Garnier Ultimate Blends Hair Food, Papaya 3-in-1 Damaged Hair Mask Treatment, 390ml
Garnier Hair Mask for Dry, Curly Hair | Cocoa Butter Hair Food by Garnier Ultimate Blends, 3-in-1: Pre Shampoo, Conditioner, Hair Mask, |97% Natural Origin | 100% Vegan Formula* 390 ml
Garnier Ultimate Blends Hair Food, Banana 3-in-1 Dry Hair Mask Treatment, 390ml
Garnier Ultimate Blends Hair Food, Papaya 3-in-1 Damaged Hair Mask Treatment, 390ml
Garnier Ultimate Blends Hair Food, Coconut Oil 3-in-1 Frizzy Hair Mask Treatment, 390ml
Garnier Ultimate Blends Hair Food, Papaya 3-in-1 Damaged Hair Mask Treatment, 390ml
Purple Hair Mask - Toning Treatment for Blonde, Platinum, Bleached, Silver, Grey, Ash, and Brassy Hair - Reduce Yellow Tones & Condition Dry, Damaged Hair - Vegan, Paraben & ﻿Sulphate Free - 200 ml
Garnier Ultimate Blends Hair Food, Papaya 3-in-1 Damaged Hair Mask Treatment, 390ml
","['Alison Kingsgate Black A4 Frame With Mount For A5 Image, Perfect For Certificates/ Poster/ Images/ Picture mounts With Clear Perspex Sheet & Wall Mounted, Hook to Hang Portrait or Landscape', 'Crocs Unisex Classic Clogs (Best Sellers), Evergreen, 6 UK', 'CGP Year 4 Maths', 'John Frieda Sheer Blonde Violet Crush Tone Correcting Purple Shampoo for Blonde Hair']",3
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Skillmatics I Can Write | Reusable Activity Mats with 2 Dry Erase Markers | Gifts & Preschool Learning for Ages 3 to 6
Unicorn Toys for Girls Age 4-11, Light-up Unicorn Terrarium Kits for Kids, Unicorn Night Light Art and Crafts Kits for Girls Age 4-9, Birthday Unicorn Gifts for Girls Age 5-10, Xmas Gifts for Girls
LEGO 41439 Friends Cat Grooming Car, Animal Playset with Kittens, Toy for Kids 4 + & 41677 Friends Forest Waterfall Camping Adventure Set, with Andrea and Olivia Mini Dolls, Toy for Kids 5+
LEGO 41439 Friends Cat Grooming Car Toy, Animal Playset, Gifts for 4 Plus year old Girls and Boys with Emma & Mia Mini-Dolls plus Kitten Figures
Magnetic Building Blocks Kids Boys Girls Toys Age 6 7 8 9 Magnetic Tiles 3D Castle for Princess Learning Educational STEM Toy 2 3 4 5 6 7 8 Year Old Boy Girls Gifts on Birthday Christmas 47pcs
Friendship Bracelet Making Kit for Girls, Whale Shaped Jewelry Making Kit Crafts for Girls Ages 8-12, DIY Bracelet String Travel Rewarding Activity Set, 7 8 9 10 11 12 Years Old Girl Birthday Gift
","['AKKOPOWER 2Pack 18V 5.0Ah Lithium Battery Compatible with Ryobi ONE+ RB18L50 Lithium-ion Replacement Battery for Ryobi RB18L25 RB18L15 P108 P102 P103 with LED Indicator', 'DYLON Machine Dye Pod 350g [Rosewood Red,1] - PRIME', 'True Face Rubber Seal Weather Strip Foam Tape Type D Draught Excluder Self Adhesive Door Window Seal, Window Insulation, Weather Strip Roll Brown 5M', 'Skillmatics Educational Game : Search and Find | Reusable Activity Mats with 2 Dry Erase Markers | Gifts & Preschool Learning for Ages 3 to 6']",3
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
EBL AA Rechargeable Batteries 2800mAh, 8 Counts High Performance 1200 Tech Ni-MH Batteries
EBL AA Rechargeable Batteries 2800mAh, 8 Counts High Performance 1200 Tech Ni-MH Batteries
EBL AA Rechargeable Batteries 2800mAh, 8 Counts High Performance 1200 Tech Ni-MH Batteries
EBL 16pcs 2800mAh Ni-MH Rechargeable AA Batteries, High Capacity AA Battery with Batteries Storage Case
EBL High Capacity 2800mAh AA Rechargeable Batteries with New Retail Package [Pack of 4]
EBL AA Rechargeable Batteries 2500mAh High Capacity Ni-MH Batteries 4 Counts with Storage Case
EBL Rechargeable AA Batteries High Performance 2500mAh AA 1.2V Ni-Mh Rechargebale Batteries Pack of 8 with Storage Case
EBL AA AAA NiMH Rechargeable Batteries Set, 4 x 2800mAh AA Battery bundle with 4 x 1100mAh AAA Battery and Rechargeable Battery Case
Duracell Rechargeable AA 2500 mAh Batteries ideal for Xbox controller, pack of 4
EBL AA Rechargeable Batteries 2800mAh, 8 Counts High Performance 1200 Tech Ni-MH Batteries
EBL AA Rechargeable Batteries 2800mAh 4-Pack and Smart Battery Charger with AC Wall Plug for AA AAA Ni-MH Ni-CD Rechargeable Batteries and 9V Batteries
","['Newding 4.3V A00390 Charger Cable for Philips Shaver One Blade QP2520, QP2620, BT3206, BT3208, BT405, MG3730, MG3720, MG5720, MG5730, S1000, S1010', 'Hand Cream Gift Set for Women 10pcs Aromatic Hand Cream Set Moisturizing & Nourishing Hand Cream for Very Dry Hands Best Travel Gift Set for Christmas Mother’s Day Birthday', 'EBL 8 AA Rechargeable Batteries High-capacity with 8 Slots AA AAA Battery Charger - Individual Battery Charger with 5V 2A Fast Charging Function with Rechargeable Battery AA Sets', 'MR. Disguise Spray Conceals The Appearance of Thinning Balding Hair Water Resistant Lasts All Day Easy Spray Application Natural Looking Boosts Self Confidence, Brown, 100 millilitre']",2
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Drumond Park The LOGO Board Game Second Edition - The Family Board Game of Brands and Products You Know and Love, Family Games For Adults And Kids Suitable From 12+ Years
Drumond Park The LOGO Board Game Second Edition - The Family Board Game of Brands and Products You Know and Love, Family Games For Adults And Kids Suitable From 12+ Years
Drumond Park The Best of Christmas Family Board Game - Cracking Christmas Trivia for All the Family | LOGO Family Games For Adults And Kids Suitable From 12+ Years
Drumond Park The LOGO Board Game Second Edition - The Family Board Game of Brands and Products You Know and Love, Family Games For Adults And Kids Suitable From 12+ Years
Block Happy - Award Winning Family Game of Real Emotions, Best Family Board Game for Kids, Teens & Adults, Funny Kids Card Games for 6+ up, Win All Happiness first, Play & Feel 75 Emotions
Ravensburger Disney Villainous Bigger and Badder Family Strategy Board Game for Adults & Kids Age 10 Years Up - Can Be Played as a Stand-Alone or Expansion
Days of Wonder | Ticket to Ride Rails & Sails Board Game | Ages 10+ | For 2 to 5 players | Average Playtime 60-120 Minutes
Days of Wonder | Ticket to Ride Europe Board Game | Ages 8+ | For 2 to 5 players | Average Playtime 30-60 Minutes
Ravensburger Labyrinth - Moving Maze Family Board Game for Kids and Adults Age 7 and Up - Christmas Gifts
Z-Man Games Pandemic Iberia Board Game
Z-Man Games | Pandemic | Board Game | Ages 8+ | 2-4 Players | 45 Minutes Playing Time
","['JUUL Device Kit, Silver, E-cigarette (JUULpods not included/No Nicotine)', 'Tom Gates', 'HINMAY 7-Inch Serving Tongs with Silicone Tips Clam Shell Small Tongs, Set of 3 (Pink)', 'Original Sugar Free Rhubarb and Custard Retro Sweets Gift Jar by Berrymans Sweet Shop - Classic Sweets, Traditional Taste.']",1
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Hot Water Bottle with Cover - Fluffy Hot Water Bottles for Hands,Pink Furry Hot Water Bag with Replacement Stopper,Soft Faux Fur Warm Water Bottle for Women Men Pain Relief
Hot Water Bottle with Cover - Fluffy Hot Water Bottles for Hands,Grey Furry Hot Water Bag with Replacement Stopper,Soft Faux Fur Warm Water Bottle for Women Men Pain Relief
Hot Water Bottle with Cover - Fluffy Hot Water Bottles for Hands,Pink Furry Hot Water Bag with Replacement Stopper,Soft Faux Fur Warm Water Bottle for Women Men Pain Relief
Hot Water Bottle with Cover - Fluffy Hot Water Bottles for Hands,Grey Furry Hot Water Bag with Replacement Stopper,Soft Faux Fur Warm Water Bottle for Women Men Pain Relief
Harry Potter Long Hot Water Bottle with Cover 2L, Shoulder & Neck Hot Water Bottle, Harry Potter Gifts for Girls Boys Adults
Harry Potter Long Hot Water Bottle with Cover 2L, Shoulder & Neck Hot Water Bottle, Harry Potter Gifts for Girls Boys Adults
Harry Potter Long Hot Water Bottle with Cover 2L, Shoulder & Neck Hot Water Bottle, Harry Potter Gifts for Girls Boys Adults
Tails Cocktails Espresso Martini Cocktail, Pre-Mixed & Ready To Drink, 50cl & Cock Passion Fruit Martini Cocktail, Pre-Mixed & Ready To Drink, 50cl
","['Tails Cocktails Espresso Martini Cocktail, Pre-Mixed & Ready To Drink, 50cl', 'PROP MONEY DOLLARS | UK COMPANY | 100 FULL PRINT OLD STYLE $100 DOLLAR BILLS | $10,000 Stack | Extra bank strap | For Movies, Advertising, Play, Party, Supreme, Gun, Fancy Dress, Casino Games', 'Equazen Childrens Chews | Omega 3 and Omega 6 Supplement | 360 Strawberry Flavoured Chews | Clinically Researched Blend of DHA, EPA and GLA | Suitable for Children from 3 Years to Adult', 'OtterBox Symmetry+ Clear Case for iPhone 13 for MagSafe, Shockproof, Drop proof, Protective Thin Case, 3x Tested to Military Standard, Antimicrobial Protection, Stardust']",0
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
PRO-SPIN Ping Pong Balls - White 3-Star 40+ Table Tennis Balls | High-Performance ABS Training Balls | Ultimate Durability for Indoor & Outdoor Table Tennis (1 x Pack of 12)
New Durable ABS Ping Pong Balls - Table Tennis Balls 40+ 1 Star Training & Practice Racquet ball - Ideal for Beer Pong DIY Art Craft Fun School games Party decoration Pet toy & Learning Activities
PRO-SPIN Ping Pong Balls - White 3-Star 40+ Table Tennis Balls | High-Performance ABS Training Balls | Ultimate Durability for Indoor & Outdoor Table Tennis (1 x Pack of 12)
PRO-SPIN Ping Pong Balls - White 3-Star 40+ Table Tennis Balls | High-Performance ABS Training Balls | Ultimate Durability for Indoor & Outdoor Table Tennis (1 x Pack of 12)
PRO-SPIN Ping Pong Balls - White 3-Star 40+ Table Tennis Balls | High-Performance ABS Training Balls | Ultimate Durability for Indoor & Outdoor Table Tennis (1 x Pack of 12)
SPINSTI Table Tennis Ping Pong Balls | 3 Star ABS Quality White Table Tennis Balls | 40+ Professional Table Tennis Balls for Indoor Sports | Spherical Celluloid Free Ping Pong Balls for Indoor Sports
PRO-SPIN Ping Pong Balls - White 3-Star 40+ Table Tennis Balls | High-Performance ABS Training Balls | Ultimate Durability for Indoor & Outdoor Table Tennis (1 x Pack of 12)
","['PRO-SPIN Ping Pong Balls - White 3-Star 40+ Table Tennis Balls | High-Performance ABS Training Balls | Ultimate Durability for Indoor & Outdoor Table Tennis (1 x Pack of 24)', 'Robin Reed 6 X 12 inch Christmas Crackers - contains Nutcracker collectables - Nutcracker Ribbons (CCS21-08)', 'EasyRead time teacher ERW-COL-PT-L Learn the Time Past/To Kids Watch', 'HOMESCAPES White Goose Feather Mattress Topper 7cm Deep Extra Thick Bed Topper 100% Cotton Anti Dust Mite & Feather Proof Fabric Hypoallergenic & RDS Certified Washable at Home (UK King (150 x 200 cm)']",0
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Individual Lashes 5 Style Cluster Lashes C CC D Curl 45 Clusters DIY False Eyelashes Individual Reusable Soft Natural Easy Fan Russian Lashes Eyelash Extensions Clear Glue Individual Lashes 10-14mm
False Eyelashes Russian Strip Lashes D Curl 3D 10 Pairs Fake Lashes Fluffy Wispy Natural False Eyelashes with Eyelash Glue Clear Adhesive Long Lasting Waterproof Multipack Eyelashes
Individual Lashes Cluster Lashes D Curl 45 Clusters DIY False Eyelashes Individual Reusable Soft Natural Easy Fan Russian Lashes Eyelash Extensions Clear Glue Individual Lashes 10-16mm
Individual Lashes 5 Style Cluster Lashes C CC D Curl 45 Clusters DIY False Eyelashes Individual Reusable Soft Natural Easy Fan Russian Lashes Eyelash Extensions Clear Glue Individual Lashes 10-14mm
Individual Lashes Cluster Lashes D Curl 45 Clusters DIY False Eyelashes Individual Reusable Soft Natural Easy Fan Russian Lashes Eyelash Extensions Clear Glue Individual Lashes 10-16mm
False Eyelashes Russian Strip Lashes D Curl 3D 10 Pairs Fake Lashes Fluffy Wispy Natural False Eyelashes with Eyelash Glue Clear Adhesive Long Lasting Waterproof Multipack Eyelashes
Individual Lashes 5 Style Cluster Lashes C CC D Curl 45 Clusters DIY False Eyelashes Individual Reusable Soft Natural Easy Fan Russian Lashes Eyelash Extensions Clear Glue Individual Lashes 10-14mm
Individual Lashes Cluster Lashes D Curl 45 Clusters DIY False Eyelashes Individual Reusable Soft Natural Easy Fan Russian Lashes Eyelash Extensions Clear Glue Individual Lashes 10-16mm
False Eyelashes Russian Strip Lashes D Curl 3D 10 Pairs Fake Lashes Fluffy Wispy Natural False Eyelashes with Eyelash Glue Clear Adhesive Long Lasting Waterproof Multipack Eyelashes
Lanciley Eyelash Glue Clear & Black 3g 0.1oz Strong Hold False Eyelash Glue with Brush Applicator Lash Adhensive Glue for Strip Lash Cluster Lashes Glue Waterproof Fast Drying
","['Ceiling Light Rotatable 4 Way Adjustable Retro Ceiling Spotlights Black Metal Caged Shades Spotlight Fitting for Kitchen Living Room Bedroom (No Bulbs)', 'Tuokay Super Bright Plug in Fairy Lights with Memory Function, 22m 200 LED Christmas Lights, Halloween Decorative Indoor String Lights for Xmas Tree Gazebo Patio Lawn Yard Fence Wedding Ornament (Red)', 'Hama 10.4117 Beads Set, Various', 'EMEDA Super Strong Hold False Eyelash Glue Professional Latex Free Eyelash Glue Waterproof Lash Glue Strip Eyelash Adhesive White Lashes Glue Suitable']",3
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Black Dry Erase Markers Whiteboard Pens Low Odor Fine Whiteboard Markers Dry Wipe Pens Thin Box of 12
Black Dry Erase Markers Whiteboard Pens Low Odor Fine Whiteboard Markers Dry Wipe Pens Thin Box of 12
Black Whiteboard Markers Whiteboard Pens, APOGO White Board Markers Erasable, 12 Dry Wipe Markers, Magnetic Whiteboard Pens, Thin Whiteboard Pens for School Supplies and Office Accessories
BIC Velleda 1721 Ecolutions, Dry Erase Whiteboard Pens ideal for School 'Velleda Ecolutions' Assorted Colours, Pack of 8
BIC Velleda Bundle Markers, Perfect For Office Or Classroom With Good Erasability, Assorted Colours, Pack Of 12 [Amazon Exclusive]
BIC Velleda 1721 Whiteboard Markers - Assorted Colours, Pack of 4, Dry Erase Pens for School or Office
","['KNONEW Photo Clip String Lights /20 LED/ 9.84ft(3m) /Battery Powered Peg Light /Picture /Photo /Notes /Artwork Hanging Lights for Bedroom Birthday Wedding Party Teenagers', 'CHRORINE Christmas Wrapping Paper Snowflake Tissue Paper with Snowflake Stikers for DIY Craft, Christmas Party Winter party Decorations (Blue)', 'BIC Velleda 1721 Whiteboard Pens - Black, Pack of 2', 'A Data-Driven Guide to Better, More Relaxed Parenting, from Birth to Preschool']",2
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Silentnight Ultrabounce Pillows Pack of 4 – Medium Support Soft Bouncy Hotel Bed Pillows 4 Pack – Hypoallergenic Machine Washable
Silentnight Ultrabounce Pack of 2 Pillows – Pair of Medium Support Hotel Bed Pillows Hypoallergenic Machine Washable – 2 Pack
Silentnight Luxury Ultrabounce Pillows 2 Pack – Pack of 2 Soft Medium Support Hotel Quality Bed Pillows Pack of 2 for Side, Stomach and Back Sleeper – Hypoallergenic Machine Washable
Silentnight Luxury Ultrabounce Pillow 4 Pack – Pack of 4 Soft/Medium Support Bed Pillows with Luxurious Stitched Edging - Comfy Hypoallergenic Machine Washable
Silentnight Ultrabounce Pillows Pack of 4 – Medium Support Soft Bouncy Hotel Bed Pillows 4 Pack – Hypoallergenic Machine Washable
Adam Home Pillows Pack of 2 Standard Size Extra Soft Filling Hotel Quality Comfortable Bed Pillow Bounce Back Pillow Suitable for Back and Side Sleepers Body Pillow Set Sleeping Pillow Hollowfibre
Silentnight Deep Sleep Pillow Pack of 2 - Soft Hotel Bed Pillows 2 Pack Pillow Pair - Machine Washable Hollowfibre Sleep Easy Pillows
Adam Home Pillows 2 Pack Hotel Quality with Quilted Cover- Premium Filled Pillows for Stomach, Back and Side Sleeper Pillow, Down Alternative Bed Pillow-Soft Hollow-Fiber Hotel Pillows
Adam Home Premium Pillows 1 Pack with Quilted Cover (1 Pack, Standard) - Filled Pillows for Side, Stomach and Back Sleeper-Hotel Quality, Down Alternative Bed Pillow-Soft Hollow-Fiber Sleeping Pillows
","['Silentnight Firm Support Pillow Pack of 2 - Side Sleeper Pillows for Sleeping Neck Back Orthopaedic Pain - Machine Washable Pillow Pair for Side Sleepers, White', 'Valsole Orthotic Insole High Arch Foot Support Soft Medical Functional Insoles, Insert for Severe Flat Feet,Plantar Fasciitis,Feet Pain, Foot Valgus for Men and Women', 'Cemobile SIM Card Tray Slot Holder Replacement for iPhone 12 Pro / 12 Pro Max / 13 Pro / 13 Pro Max (Single Card Version) with Waterproof Rubber Seal Ring + SIM Card Tray Open Eject Pin (Black)', 'LEMEGA DR1 Portable DAB/DAB+ and FM Digital Radio,Handheld DAB Radio,Dual Alarms Clock,Snooze Sleep Timer,20 Preset Stations,Headphones-Out,LCD Display,Batteries Portable or Mains Powered - Walnut']",0
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
AMD Ryzen 3 4100 desktop processor (4-core/8-thread, 6MB cache, up to 4.0GHz max boost)
AMD Ryzen 5 5600 Desktop Processor (6-core/12-thread, 35 MB cache, up to 4.4 GHz max boost)
AMD Ryzen 7 5800X Processor (8C/16T, 36MB Cache, Up to 4.7 GHz Max Boost)
AMD Ryzen 7 5800X Processor (8C/16T, 36MB Cache, Up to 4.7 GHz Max Boost)
AMD Ryzen 3 4100 desktop processor (4-core/8-thread, 6MB cache, up to 4.0GHz max boost)
AMD Ryzen 5 5600 Desktop Processor (6-core/12-thread, 35 MB cache, up to 4.4 GHz max boost)
CableDirect – Ethernet cable – 1.5m x5 – internet, patch & network cable with break-proof design for maximum UK internet speeds (ideal for networks/LANs, routers, modems, switches, blue RJ45 plug)
CableDirect – Ethernet cable – 7.5m – internet, patch & network cable with break-proof design for maximum UK internet speeds (ideal for networks/LANs, routers, modems, switches, blue RJ45 plug)
CableDirect – Ethernet cable – 20m – internet, patch & network cable with break-proof design for maximum UK internet speeds (ideal for networks/LANs, routers, modems, switches, blue RJ45 plug)
CableDirect – Ethernet cable – 0.25m – internet, patch & network cable with break-proof design for maximum UK internet speeds (ideal for networks/LANs, routers, modems, switches, blue RJ45 plug)
","['Mocoosy 50Pcs Artificial Roses Flowers, Blush Pink Roses Artificial Flowers Foam Fake Roses Head with Stem for Wedding Bridal Bouquets Party Centerpieces Artificial Flowers Crafts DIY Home Decoration', 'SimpliSafe Home Security System | 13 Piece Home Security Camera & Alarm System with Entry Sensor, Motion Detector & Outdoor Siren - Optional Monitoring Subscription - Compatible with Alexa', 'CableDirect – Ethernet cable – 30m – internet, patch & network cable with break-proof design for maximum UK internet speeds (ideal for networks/LANs, routers, modems, switches, blue RJ45 plug)', 'Smooffly Red and Black Zebra Print Stripes Animal Print Cushion Cover Decor Throw Pillow Case 18x18 Inch Square Cotton Linen 45X45CM']",2
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Silicone Air Fryer Liners,Air Fryer Silicone Pot 2Pcs Reusable Air Fryer Pot,Air Fryer Replacement Basket Air Fryer Accessories for Home Kitchen Air Fryer Silicone Liners For Most Brand Dual Air Fryer
2 Pack Air Fryer Silicone Pot for Ninja Foodi DZ201/DZ401 8QT, Reusable Air Fryer Liner for Ninja Dual Air Fryer, Ninja Air Fryer Accessories Replacement of Disposable Parchment Paper Liner (2 x Gray)
2 Pack Air Fryer Silicone Pot for Ninja Foodi DZ201/DZ401 8QT, Reusable Air Fryer Liner for Ninja Dual Air Fryer, Ninja Air Fryer Accessories Replacement of Disposable Parchment Paper (2 x Black)
2 Pack Air Fryer Silicone Pot for Ninja Foodi DZ201/DZ401 8QT, Reusable Air Fryer Liner for Ninja Dual Air Fryer, Ninja Air Fryer Accessories Replacement of Disposable Parchment Paper Liner (2 x Gray)
2 Pack Air Fryer Silicone Pot for Ninja Foodi DZ201/DZ401 8QT, Reusable Air Fryer Liner for Ninja Dual Air Fryer, Ninja Air Fryer Accessories Replacement of Disposable Parchment Paper (2 x Black)
2 PCS Air Fryer Silicone Pot Compatible with NINJA AF400UK /AF300UK Accessories or Other Type Specification,with Handle Air Fryer Silicone Liners for Air Fryer,Oven,Microwave,Reusable Soft Silicone
2 PCS Air Fryer Silicone Pot Compatible with NINJA AF400UK/AF300UK Accessories or Other Type Specification,with Handle Air Fryer Silicone Liners for Air Fryer,Oven,Microwave,Reusable Soft Silicone
","['Set of 3 Round Cake TIN Set Non Stick Spring Form Loose Base Baking PAN Tray(Approx Size: 20/22 / 24 cm)', 'Coolzon Large Pencil Case for Girls Boys, Big Capacity Pencil Cases Pen Bag Pouch Holder School Stationery Organizer Makeup Cosmetic Bag for Kids Women Men Teenagers Students，Black', 'Air Fryer Silicone Pot, Reusable Silicone Air Fryer Liner, Rectangle Air Fryer Basket for Ninja Foodi DZ201, DZ401 Air Fryer Basket, Easy Cleaning Food Safe Air Fryer Accessories', 'Knorr Classic Cream Of Tomato Soup Mix, 25 Portions (Makes 4.25 Litres)']",2
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Fire TV Stick Lite with Alexa Voice Remote Lite | HD streaming device (no TV controls)
Fire TV Stick with Alexa Voice Remote (includes TV controls) | HD streaming device
Fire TV Stick with Alexa Voice Remote (includes TV controls) | HD streaming device
Fire TV Stick with Alexa Voice Remote (includes TV controls) | HD streaming device
Fire TV Stick 4K with Alexa Voice Remote (includes TV controls)
Fire TV Stick 4K with Alexa Voice Remote (includes TV controls)
Fire TV Stick with Alexa Voice Remote (includes TV controls) | HD streaming device
Fire TV Stick with Alexa Voice Remote (includes TV controls) | HD streaming device
","['Ex-Store Ladies Lace Trimmed Satin Camisole Black 14', 'Fire TV Stick International Version with Alexa Voice Remote | HD streaming device', 'The Mandalorian Mens Socks, 5-Pack Baby Yoda Socks Men 6.5-9.5, Gifts For Men (Grey/Green)', ""Clairol Nice'n Easy No Ammonia Hair Dye, 84 Darkest Brown""]",1
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Pritt Glue Stick, Safe & Child-Friendly Craft Glue for Arts & Crafts Activities & Westcott E-21591 00 Kids Scissor witch cm-scale, blunt tip, 5""/13 cm, pink
Pritt Glue Stick, Safe & Child-Friendly Craft Glue for Arts & Crafts Activities, Strong-Hold adhesive for School & Office Supplies, 22 g (Pack of 3)
Pritt Glue Stick, Safe & Child-Friendly Craft Glue for Arts & Crafts Activities & Westcott E-21591 00 Kids Scissor witch cm-scale, blunt tip, 5""/13 cm, pink
Pritt Glue Stick, Safe & Child-Friendly Craft Glue for Arts & Crafts Activities, Strong-Hold adhesive for School & Office Supplies, 22 g (Pack of 3)
Staedtler Noris School Pencils HB [Pack of 36]
Rapesco 1449 Automatic Electric USB/Battery Pencil Sharpener, Black
Electric Pencil Sharpeners Blade Replacement 6 Pack, Linkstyle Pencil Sharpener Small, Fast Sharpening Pencil Blades for No.2/6-8mm Colored Pencils, Perfect for Use in Electric Pencil Sharpeners
","['Linkstyle Electric Pencil Sharpener, Kids Friendly Electric & Battery Operated Pencil Sharpener Automated Cordless Sharpener for School, Home, Office, Classroom & More', 'Jalan 230 PCS Wood Screws M3.5 Coarse Thread Self Tapping Screws, Black Steel Drywall Screws Kits, Flat Head Machine Screws for Drywall Sheetrock, Wood Screws Assortment Kit for Furniture and Cabinet', 'Homcomodar Round Placemats and Coasters Set of 6 Braided Woven Table Place Mats for Dining Table(Black)', 'UNGLINGA Science Kit with Science Lab Experiments Kids Lab Coat Scientist Costume Play Toys Gift for 4 5 6 7 8 9 10 11 Years Old Boys Girls']",0
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Fancy Daily Large Christmas Gift Bags Premium Quality Christmas Bags for Presients Premium Quality Xmas Gift Bags 7 Styles Christmas Wrapping bags for Christmas Party
50 x Kraft Paper Bags 5"" x 7"" (29 Styles to choose from) Sweet Bags/Gift Bags/Counter Bags, Food Bags (Rainbow Mix Polka)
50 x Kraft Paper Bags 5"" x 7"" (29 Styles to choose from) Sweet Bags/Gift Bags/Counter Bags, Food Bags (Aqua (Light Blue) Candy Stripe)
50 x Kraft Paper Bags 5"" x 7"" (29 Styles to choose from) Sweet Bags/Gift Bags/Counter Bags, Food Bags (Black Candy Stripe)
50 x Kraft Paper Bags 5"" x 7"" (29 Styles to choose from) Sweet Bags/Gift Bags/Counter Bags, Food Bags (Green Polka Dot)
50 x Kraft Paper Bags 5"" x 7"" (29 Styles to choose from) Sweet Bags/Gift Bags/Counter Bags, Food Bags (Smiling Santa)
50 x Kraft Paper Bags 5"" x 7"" (29 Styles to choose from) Sweet Bags/Gift Bags/Counter Bags, Food Bags (Smiling Santa)
DIYDEC 24pcs Christmas Kraft Gift Boxes,Xmas Goodies Treat Candy Cookies Party Paper Bags Boxes for Christmas Party Favor Decorations
CASPLUS 30 Pcs Christmas Paper Bags, Karft Party Bags, 6 Christmas Elements Themed Design with 30 Pcs Stickers for Xmas Party,Kids' Birthday and Classroom
HCSSZ 48 Pcs Christmas Paper Bags, Xmas Gift Treat Bag, 6 Christmas Elements Themed Design Flat Bottom Party Bags with 50 Pcs Stickers, Goody Candy Bags for Xmas Party,Favors Kids and Classroom
","['Whaline 100 Pieces Christmas Cello Cone Bag Clear Cello Bag Popcorn Bag with 100 Gold Twist Ties for Christmas Party Festival Favor', 'KOKSI Silicone Rest Pad for Utensil with Drip Mat, Heat-Resistant, BPA-Free Material, Suitable for Spoons, Tongs, Ladles', ""NightComfort Polycotton Blend Kid's Single Duvet Cover with Pillowcase - Hugo Dino Dinosaur Printed Hotel Quality Count Quilted Reversible Ultra Soft Bedding Set for Bedroom"", 'Fall Guys: Ultimate Knockout Original Pink Official Collectible Character 20cm Plush Soft Toy']",0
