question,choices,answer
"A user on a German online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Fruit of the Loom Herren Regular Fit T-Shirt Heavy Cotton Tee Shirt 5 pack, Blau (Navy), XL
Fruit of the Loom Herren Regular Fit T-Shirt Heavy Cotton Tee Shirt 5 Pack,2X Grau + 1x Schwarz + 1x Weiss + 1x Navy + 1 HL Kauf Notizblock-XL
Fruit of the Loom Herren Regular Fit T-Shirt Heavy Cotton Tee Shirt 5 Pack,3X Schwarz + 1x Weiss + 1x Grau + 1 HL Kauf Notizblock-XL
Fruit of the Loom Herren Regular Fit T-Shirt Heavy Cotton Tee Shirt 5 Pack,2X Schwarz + 1x Weiss + 1x Grau + 1x Navy + 1 HL Kauf Notizblock-XL
Fruit of the Loom Herren Regular Fit T-Shirt Heavy Cotton Tee Shirt 5 pack, Weiß (White), XL
Fruit of the Loom Herren Regular Fit T-Shirt Heavy Cotton Tee Shirt 5 pack, Gelb (Yellow), XL
Fruit of the Loom Herren Regular Fit T-Shirt Heavy Cotton Tee Shirt 5 pack, Blau (Navy), XXL
Fruit of the Loom Herren Regular Fit T-Shirt Heavy Cotton Tee Shirt 5 Pack,3X Navy + 2X Weiss + 1 HL Kauf Notizblock-XXL
Fruit of the Loom Herren Regular Fit T-Shirt Heavy Cotton Tee Shirt 5 Pack,2X Navy + 2X Weiss + 1x Schwarz + 1 HL Kauf Notizblock-XXL
Fruit of the Loom 5er Pack Heavy T Herren Basic T-Shirt NEU, Farbe:deep Black, Größe:2XL
Fruit of the Loom Herren Regular Fit T-Shirt Heavy Cotton Tee Shirt 5 Pack,2Weiss/2Schwarz/1Grau-XXL
","['KREUL 28350 - El Greco Acrylic, 75 ml Tube in silber, hochpigmentierte, glänzende Acrylfarbe in Studienqualität, buttrig vermalbar, für pastose Malerei', 'Voopoo VMATE E 1200mAh 3,0ml Pod System Kit Farbe Weiss', 'FANYUSHOW Wandspiegel,Ganzkörperspiegel,120x30cmGroßer Spiegel rechteckig mit Haken,für Schlaf,Ankleir,Flur,Tür und Wohn.Braun', 'Fruit of the Loom Herren Regular Fit T-Shirt Heavy Cotton Tee Shirt 5 pack, Weiß (White), XXL']",3
"A user on a German online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
HERZWILD adventskalender zahlen buttons nummer anstecker nadeln weihnachtskalender selber basteln f. Jutesäckchen (weihnachtsmann)
HERZWILD adventskalender zahlen buttons nummer anstecker nadeln weihnachtskalender selber basteln f. Jutesäckchen (weiss)
HERZWILD adventskalender zahlen buttons nummer anstecker nadeln weihnachtskalender selber basteln f. Jutesäckchen (schneemann)
HERZWILD adventskalender zahlen buttons nummer anstecker nadeln weihnachtskalender selber basteln f. Jutesäckchen (vintage)
HERZWILD adventskalender zahlen buttons nummer anstecker nadeln weihnachtskalender selber basteln f. Jutesäckchen (weihnachtsmann)
Adventskalender zum Befüllen Stoffbeutel, 24 stoffsäckchen Kette zum selber Basteln und Aufhängen, 2022 Weihnachtskalender zum selbst füllen mit Blau Grau Stoff Säckchen für Kinder junge männer
","['Adventskalender zum Befüllen Groß (12x21,5cm), 24 stoffsäckchen Kette zum selber Basteln und Aufhängen, 2022 Weihnachtskalender zum selbst füllen mit Rosa Grau Stoff Säckchen für Kinder Mädchen Frauen', 'Newaner Zitronenpresse Handpresse, Zitruspresse Manuell, Anti-Ätzmittel, Schweres Saftpresse Manuell, 7cm Durchmesser Lemon Squeezer für Küche, Bar, Restaurant, Sicher und Langlebig', 'English Tea Shop - Teegeschenk mit Schleife ""Grüner Tee Kollektion"", BIO, 12 Pyramiden-Beutel (DE-Version)', 'Tischsets Platzsets MARRAKESCH OVAL im 4er-Set, 29x44 cm, braun']",0
"A user on a German online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
12 Einmachgläser mit Bügelverschluss 500ml - Mit Etiketten, Stift und extra Silikondichtungen - Platzsparend durch eckige Form - Spülmaschinenfest
6 Einmachgläser mit Bügelverschluss 500ml - Mit Etiketten, Stift und extra Silikondichtungen - Platzsparend durch eckige Form - Spülmaschinenfest
12 Einmachgläser 500ml mit Deckel, Etiketten - Luftdichte Twistoff Gläser zum Konservieren
PIC Lebensmittel-Mottenfalle - Dreierpack = 6 Stück - Zum Fangen von Lebensmittelmotten in der Küche und Lagerräumen - Ideale Ergänzung beim Motten Bekämpfen
PIC Lebensmittel-Mottenfalle - Dreierpack = 6 Stück - Zum Fangen von Lebensmittelmotten in der Küche und Lagerräumen - Ideale Ergänzung beim Motten Bekämpfen
Mottenfalle Lebensmittel 3x2 Stück - Lebensmittelmotten Falle, Pheromonfalle, Lebensmittelmottenfalle, Ideale Ergänzung beim Motten Bekämpfen, Alternative zum Mottenspray und Schlupfwespen - PIC
Plantura Lebensmittel-Mottenfallen, geruchlose Pheromonfallen, ergänzt Mottenbekämpfung, 6 Stück
Plantura Kleidermotten-Fallen, geruchlose Pheromonfallen, ergänzt Mottenbekämpfung, 6 Stück
AEROXON Lebensmittelmottenfalle - Dreierpack = 6 Stück
inseko 8 x Lebensmittelmotten Falle I insektizidfrei und geruchlos I Made in Germany (8)
Viwares Vorratsdosen Set | 12er Set mit Deckel & Etiketten | Luftdichte Aufbewahrungsbox mit Deckel Küche | Küchen Organizer für Müsli, Nudeln & Co | Kitchen Containers
","['LUVETT D100 WC-Sitz mit Absenkautomatik, Made in Germany, D-Form, 3 Montage-Möglichkeiten, Absenkautomatik, abnehmbar, Duroplast antibakteriell, Farbe:Bahama Beige', 'XTVTX 200 Stück E-Clip Set Edelstahlöffnung Sprengring zange Unterlegscheiben sortiment 10 Größen（1.5 / 2/3/4/5/6/7/8/9/10 mm）', 'Bormioli 214730 Fido Gläser mit Bügelverschluss 6 teilig | Füllmenge 1,5 L | Luftdichte Konservierung durch den Gummiring sowie den Drahtbügelverschluss', '64GB USB C Stick USB 3.0, Dual USB Stick USB A + USB C Stick, Wasserdichter USB Stick Mini Type C OTG für Smartphone/Tablet Mac/Computer']",2
"A user on a German online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
LEGO 41703 Friends Freundschaftsbaumhaus mit Minipuppen, Natur-Lernspielzeug für Mädchen und Jungen ab 8 Jahren, Spielzeughaus Heartlake City & 41679 Friends Baumhaus im Wald, Spielzeug ab 6 Jahre
LEGO 41703 Friends Freundschaftsbaumhaus mit Minipuppen, Natur-Lernspielzeug für Mädchen und Jungen, Spielzeughaus Heartlake City, Geschenkidee Weihnachten
LEGO 42121 Technic Hydraulikbagger - ab 8 Jahren & 42118 Technic Monster Jam Grave Digger Truck - Gelände-Buggy 2-in-1 Set aus Bausteinen, Spielzeugauto mit Rückziehmotor für Kinder ab 7 Jahren
LEGO 42121 Technic Hydraulikbagger - Traktor 2-in-1 Modell, Bagger Baufahrzeug, Geschenk für Kinder ab 8 Jahren, kreatives Spielzeug
WISO Steuer-Start 2021 (für Steuerjahr 2020 | frustfreie Verpackung) jetzt mit automatischem Umstieg von Elsterformular
Steuererklärung 2020 mit ELSTER abgeben
","['Vitakraft Rollis Party 500 G', '100% Reines Australisches Teebaumöl 60 ml (2x 30 ml) zur Haut-Pflege Reinigung, gegen Pickel, Schuppen und Mitesser', 'WISO Steuer-Start 2021 (für Steuerjahr 2020 | PC Aktivierungscode per Email) jetzt mit automatischem Umstieg von Elsterformular', 'Weihnachten Deko Wichtel Weihnachtsanhänger Weihnachtswichtel Weihnachtspuppe Baumanhänger Kleine Wichtelanhänger Wichtel Figuren mit Schnur 3 Stück - als Weihnachtsbaumschmuck, Deko & Geschenk']",2
"A user on a German online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Tefal PF240E Pain & Délices Brotbackautomat | 20 automatische Programme | 3 Brotgrößen und Bräunungsgrade einstellbar | auch für Kuchen-, Pizza-, Nudelteig | inkl. Zubehör | Edelstahl/Schwarz
Gastroback 42823 Design Brotbackautomat Advanced, Edelstahl Brotbackmaschine 18 Programme, silber & 96910 Eiscremebehälter, 700ml, Zubehör für #42823 Brotbackautomat, mehrfarbig, 25 x 20 x 20 cm
Gastroback 42823 Design Brotbackautomat Advanced, Edelstahl Brotbackmaschine 18 Programme, automatisches Zutatenfach, für 500 g, 750 g und 1.000 g Brotlaibe, Sichtfenster, Timer, 18/8, silber
Tefal PF240E Pain & Délices Brotbackautomat | 20 automatische Programme | 3 Brotgrößen und Bräunungsgrade einstellbar | auch für Kuchen-, Pizza-, Nudelteig | inkl. Zubehör | Edelstahl/Schwarz
Gastroback 42823 Design Brotbackautomat Advanced, Edelstahl Brotbackmaschine 18 Programme, automatisches Zutatenfach, für 500 g, 750 g und 1.000 g Brotlaibe, Sichtfenster, Timer, 18/8, silber
Gastroback 42823 Design Brotbackautomat Advanced, Edelstahl Brotbackmaschine 18 Programme, silber & 96910 Eiscremebehälter, 700ml, Zubehör für #42823 Brotbackautomat, mehrfarbig, 25 x 20 x 20 cm
Gastroback 42823 Design Brotbackautomat Advanced, Edelstahl Brotbackmaschine 18 Programme, silber & 96910 Eiscremebehälter, 700ml, Zubehör für #42823 Brotbackautomat, mehrfarbig, 25 x 20 x 20 cm
Gastroback 42823 Design Brotbackautomat Advanced, Edelstahl Brotbackmaschine 18 Programme, automatisches Zutatenfach, für 500 g, 750 g und 1.000 g Brotlaibe, Sichtfenster, Timer, 18/8, silber
","['Efbe-Schott Zimtwaffeleisen mit 8 verschiedenen Motiven, Antihaftbeschichtung, 700 W, Metall/Aluminium/Kunststoff, Weiß, SC ZWE 1000', 'Garmin Venu Sq – wasserdichte GPS-Fitness-Smartwatch mit 1,3 zoll Touchdisplay, Gesundheitstracker & Sport-Apps, Herzfrequenzmessung, Schlafanalyse (Generalüberholt)', 'Bauerfeind Sprunggelenkbandage „Ankle Support“ Unisex, 1 Sprunggelenk Bandage für Sport wie Fußball, Fitness und Joggen, Kein Umknicken durch Knöchelbandage, Pink, M', 'Hohes C Energy Water Orange Maracuja (6 x 750ml) – Mehr Energie mit Vitamin C, B6 & B12 + Guarana – nur 3kcal/100ml, vegan, ohne Zucker']",0
"A user on a German online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Wichteltür Zubehör Set 19PCS, Miniatur Wichtel Tür Weihnachten, Fenster, Zaun, Weihnachtsbaum,Teppich, Laterne, Postfach, Kranz, Stiefel, Miniatur Puppenhaus Wichtel Zubehör Weihnachten Feentür
YILEEY Wichteltür Set | Wichtel Zubehör | Weihnachtswichtel Tür | Weihnachtsdeko Miniatur Wichtel Tür Elfentür Nissedor Feentür Wichtelhaus für Kinder Halloween Weihnachten Advents Geschenke
AXNSATRE Wichteltür Set 30 STK,Wichteltür Zubehör Weihnachten,Weihnachtswichtel Tür Holz,Miniaturwichtel Zubehör Tür,Wichtel Zubehör Weihnachten für Kinder,Tisch, Garten,Outdoor 18cm(L)
Wichteltür Zubehör Weihnachten set - Wichtelhaus Weihnachtsdeko, Wichtel mit Zubehör und Weihnachtsgeschenkbox, Weihnachtsbaum Dekokranz mini Garten Mobel Ornamente, Weihnachten Geschenk für Kinder
Wichteltür Zubehör Weihnachten set - Wichtelhaus Weihnachtsdeko, Wichtel mit Zubehör und Weihnachtsgeschenkbox, Weihnachtsbaum Dekokranz mini Garten Mobel Ornamente, Weihnachten Geschenk für Kinder
Wichteltür Zubehör Weihnachten set - Wichtelhaus Weihnachtsdeko, Wichtel mit Zubehör und Weihnachtsgeschenkbox, Weihnachtsbaum Dekokranz mini Garten Mobel Ornamente, Weihnachten Geschenk für Kinder
kupi Wichteltür Set | Weihnachtswichtel Komplettset Tür | Miniatur Wichtel Zubehör Weihnachten | Wichtelhaus Weihnachtsdeko Feentür für Kinder
kupi Wichteltür Set | Weihnachtswichtel Komplettset Tür | Miniatur Wichtel Zubehör Weihnachten | Wichtelhaus Weihnachtsdeko Feentür für Kinder
","['Tempo Papiertaschentuchbox, 8 Boxen mit je 120 Taschentüchern, 3-lagig, Family Box Limited Edition von Paola Marella, recycelbare Verpackung aus Natur', 'Heute zieht ein Wichtel bei uns ein: Ideen, Vorlagen, Streiche und Geschichten rund um die märchenhafte Wichteltür. Das ideale Buch für Advent und Weihnachten mit der Familie', 'SPUNKYJUNKY Keramik Doppel Hundenapf Grosse Hunde Wassernapf Futternapf Katzennapf Fressnapf mit Bambus Ständer für Hund und Katzen (850ml, Grün Grau)', 'JOOLA 19100 Tischtennisplatte TT-Tisch Mini Tischtennistisch, Blue, one size']",1
"A user on a German online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
PLAYMOBIL - 70453 - Prinzessin Schlafzimmer mit Schminktisch
PLAYMOBIL - 70454 - K�nigliches Badezimmer mit begehbarem Kleiderschrank
PLAYMOBIL - 70454 - K�nigliches Badezimmer mit begehbarem Kleiderschrank
Playmobil 5583 - Schlafinsel
PLAYMOBIL 70208 - Schlafzimmer mit N�hraum
PLAYMOBIL 70211 - Puppenhaus La Maison Traditionnelle - Badezimmer mit Badewanne - Neu f�r 2020
PLAYMOBIL 9271 Schlafzimmer + Raum
Playmobil 9271 - Schlafzimmer & 9270 - Fröhliches Kinderzimmer
Playmobil 5309 - Schlafzimmer mit Schminktischchen
Playmobil 6851 - Himmlisches Schlafzimmer
PLAYMOBIL® 9889 - Princess - Schlafzimmer mit Himmelbett
PLAYMOBIL - 70804 - H�ngendes Spielhaus
","['LED Tischlampe Wohnzimmer 6W, Nachttischlampe Kinderzimmer 3000K Warmweiß, Minimalistische Nickel Leselampe, 1.5M Kabel, Moderne Schreibtischlampe Deko perfekt für Schlafzimmer Büro Geschenk', 'Number 1 Spielkarten - Marvel Universe - Marvel Fanartikel - Alter 8+ - Deutsch', 'JAMIEWIN Silikonform Kerze Bubble 3D DIY Silikon Kerzenwachs Formen zum Gießen Das Ideal zum Ausgießen mit KreativDie Kerze als Bastel Ornamente und Heimdekorationen', 'PLAYMOBIL 70825 Fledermaus-Feen-Spielhaus']",3
"A user on a German online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
LED Strip 15M,Bluetooth LED Streifen 15m RGB LED Lichterkette Streifen Licht mit Fernbedienung und App,16 Mio. Farben, Fernbedienung, Sync mit Musik, Beleuchtung Leiste Band für Schrankdeko, Zuhause
LED Strip 10M, RGB Smart LED Streifen Farbwechsel LED Band, Musik Sync LED Lichterkette mit Fernbedienung und App-steuerung, für Leiste, Zuhause, Schlafzimmer, Küche, Party
NCC-Licht 10m LED RGB Strip Set 26W IP44 mit Steckernetzteil Bewegungsmelder & 44-Tasten Fernbedienung
Bluetooth LED Strip 10M, 600 LEDS 5050 RGB LED Stripe LED Streifen APP Steuerbar Musik LED Band, LED Bar, LED Lichtband LED Leiste mit Fernbedienung 24V Netzteil für Haus, Raum, Party,Dekoration
LED Strip 15 m, PSTAR Bluetooth LED Strip RGB 5050 24 V with IR Remote Control App Controllable Music Mode, Timer Setting, LED Strip Self-Adhesive for Lighting Home, Party, Kitchen
LED Strip 20M Bluetooth, IKERY RGB 5050 SMD LED Stripes 24V ,LED Streifen Dimmbar Musik Sync mit 44 Tasten Fernsteuerung und APP Steuerbar, LED Band Selbstklebend für Zimmer, Party,Festival(1rolle)
LED Strip 20M Bluetooth, IKERY RGB 5050 SMD LED Stripes 24V ,LED Streifen Dimmbar Musik Sync mit 44 Tasten Fernsteuerung und APP Steuerbar, LED Band Selbstklebend für Zimmer, Party,Festival(1rolle)
LED Strip 10M, Romwish USB Bluetooth RGB LED Streifen, Farbwechsel LED Band mit 3-Tasten Controller Box, APP Steuerung, Sync Zur Musik, Flexibel LED Lichtband für Beleuchtung Von Haus, Party, Küche
","['Supet Maulkorb Hund Silikon Korbmaulkorb Atmungsaktiver Maulkörbe mit Verstellbare Nylon Träger für Kleine Mittlere und Große Hunde Trainingsmaulkorb verhindert Bellen Beißen und Kauen', 'Universal Reiseadapter Weltweit,Reisestecker Adapter Weltweit,Universal Adapter Internationaler Steckdosenadapter Travel Adapter für\xa0USA/UK/EU Deutschland Italien/AUS Stecker mit 2 USB und Steckdose', 'Dehner Natura Wildvogel-Futterhaus Dakota, ca. 30 x 26 x 22 cm, Kiefernholz, natur', 'LED Strip 10M, Gaoxun RGB LED Streifen, Farbwechsel LED Band Steuerbar via App, mit Fernbedienung, Smart LED Lichterkette, Musik Sync, Beleuchtung Leds für Leiste Haus Schlafzimmer Küche TV PC Party']",3
"A user on a German online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
CASEKOO Crystal Clear für iPhone 13 Pro Max Hülle [Nie Vergilbung] [Unzerstörbarer Militärschutz] Stoßfeste Kratzfeste Schutzhülle Transparent Case Handyhülle iPhone 13 Pro Max - Alpingrün
CASEKOO Crystal Clear für iPhone 13 Pro Max Hülle, [Nie Vergilbung] [Unzerstörbarer Militärschutz] Stoßfeste Kratzfeste Schutzhülle Transparent Case Dünne Handyhülle iPhone 13 Pro Max - Durchsichtig
Kitekat Katzenfutter Nassfutter Klassische Auswahl in Sauce, 48 Portionsbeutel (4 x 12 x 100g)
Kitekat Katzenfutter Nassfutter Markt-Mix in Gelee – Feuchtfutter in 48 Portionsbeuteln – 2er Pack (2 x 24 Portionsbeutel à 100g)
FELIX So gut wie es aussieht Doppelt Lecker Katzenfutter nass in Gelee, Sorten-Mix, 120er Pack (120 x 85g)
FELIX So gut wie es aussieht Katzenfutter nass in Gelee, Sorten-Mix, 120er Pack (120 x 85g)
","['NUK First Choice Babyflaschen Set 3 Flaschen mit Temperature Control Anzeige Anti-Kolic Silikon-Trinksauger BPA-frei, blau, 300ml/ 0-6 Monate', 'Connex Universalschrauben 6,0 x 100 mm - 85 Stück im Set - Senkkopf - TX Torx-Antrieb - Teilgewinde - Gelb verzinkt - Inkl. Bit / Schrauben-Set / Schrauben-Eimer / B30085', 'USB C Kabel, [2 Stück-2m] INIU USB A auf USB C Kabel 3.1A Schnellladung QC 3.0 Nylon Geflochten Typ C Kabel,Type C Handy Ladekabel Datenkabel für Samsung S21 S10 Plus Note 10 Xiaomi Huawei Google usw.', 'Paw Patrol: Helfer auf vier Pfoten']",2
"A user on a German online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Amazon Basics USB Typ C auf USB A 2.0 Kabel, 0,9 Meter, Weiß
Amazon Basics USB Typ C auf USB A 2.0 Kabel, 1,8 Meter, Schwarz, 5er Pack
Amazon Basics USB Typ C auf USB A 2.0 Kabel, 1,8 Meter, Weiß, 5er Pack
Amazon Basics USB Type C to USB A 2.0 Male Cable - 9 feet (2.7 Meters) - Farbe Schwarz
Amazon Basics USB Typ C auf USB A 2.0 Kabel - 2,7 Meter, Weiß
Amazon Basics USB Typ C auf USB A 2.0 Kabel, 0,9 Meter, Weiß
schleich 98642 Adventskalender Horse Club 2022, für Kinder ab 5 Jahren, für Pferde-Fans mit einer menschlichen Spielfigur, Pferden und einer Menge Zubehör
Effol Pferde Adventskalender 2022 für echte Pferde - 24 Geschenke ,Advent Kalender für Pferd und Reiter
EFFOL Pferde Adventskalender 2022 für echte Pferde - 24 Geschenke Wert 250 €, Advent Kalender für Pferd & Reiter, Pferde Produkte Calender
Minecraft Adventskalender 2022 Kinder - Offizieller Adventskalender (Grün Hanging Wall)
Minecraft Adventskalender 2022 Kinder - Offizieller Adventskalender (Mehrfarbig)
schleich 98642 Adventskalender Horse Club 2022, für Kinder ab 5 Jahren, für Pferde-Fans mit einer menschlichen Spielfigur, Pferden und einer Menge Zubehör
","[""MiiKARE Kompakt Handy Halterung,Verstellbare Klemmhalterung,Flugzeug Halterung,Tragbarer Handy Stander,Smartphone Halterung Kompatibel mit i'Phone13/12 Pro Android,für Flugzeug,Küche,Büro"", 'Halloween Lang Drücken Sie auf Nägel mit Designs,Nude Schwarz Spinnennetz Gefälschte Nägel mit Nagelkleber,Quadratische Matt Nägel Zum Aufkleben für Frauen,Dick Sargnägel für Halloween', 'Amazon Basics - Verbindungskabel, USB Typ C auf USB Typ C, USB-2.0-Standard, doppelt geflochtenes Nylon, 1,8 m, Silber', 'LaRechor Kleine Umhängetasche Damen mit Sicher Schloss Vegan Leder Handtasche Mini Fraue Tasche Licht Vintage - Braun']",2
"A user on a German online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
2 Stück USB C Kabel 3.1A Schnellladung, AINOPE [2M+2M] Ladekabel USB C Winkel, haltbares Nylon geflochtenes USB A zu USB C Ladekabel für Samsung S20 S9 S8 Plus S10 Note 10 9 8 V30 V20 G6
AINOPE USB-C-Kabel, 2er-Pack, 0,2 m, 3,1 A, Typ C Ladegerät, Schnellladekabel rechtwinklig, langlebiges Nylon geflochtenes USB-C-Ladekabel kompatibel mit Galaxy S22, S21 Plus, S20, Note 10 9 LG
2 Stück USB C Kabel 3.1A Schnellladung, AINOPE [2M+2M] Ladekabel USB C Winkel, haltbares Nylon geflochtenes USB A zu USB C Ladekabel für Samsung S20 S9 S8 Plus S10 Note 10 9 8 V30 V20 G6
USB C Kabel, [2 Stück 2M] Nylon Ladekabel USB C Fast Charge Schnellladekabel Typ C Ladekabel für Samsung Galaxy A51 A50 A41 A40 A71 A21s A20 A20e S8 S9 S10 S20 fe, Note 10 9 8, Huawei P40 P30 P20
USB C Kabel [2M 2Stück] Ladekabel USB C Schnellladekabel Nylon USB Kabel Typ C Datenkabel USB-C für Samsung Galaxy S21 S20 fe S10 S9 S8 A51 A52 S22, Huawei P30 P20 Lite, Xiaomi Switch PS5 Google Pixel
JSAUX USB C Kabel 3,1A [2 Stück 1M ], USB Typ C Ladekabel Schnellladung Kompatibel mit Samsung Galaxy S22 S21 S20 S10 S9 S8 Plus, Note 20 10 9 8, A3 A5, LG G5 G6 V20, Huawei P30 P20 P10 usw (Rot)
","['JSAUX USB C Kabel 3,1A [2 Stück 2M ], USB Typ C Ladekabel Schnellladung Kompatibel mit Samsung Galaxy S22 S21 S20 S10 S9 S8 Plus, Note 20 10 9 8, A3 A5, LG G5 G6 V20, Huawei P30 P20 P10 usw (Rot)', 'Repel Umbrella sturmfester Regenschirm – kompakter, leichter, automatischer, starker und tragbarer Sonnenschirm – windresistent, kleiner faltbarer Taschenschirm für Männer und Frauen – Dunkelblau', 'Avont 3 Stück Wiederverwendbare Hundewindeln, Hochsaugfähige, waschbare und umweltfreundliche Damenbinden Höschen für weibliche Haustiere -Lila/Blau/Pink', 'Materia Panzerkette Damen Silber 925 Halskette 40cm K125-40']",0
"A user on a German online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
【Upgrade 800 mAh】1080P Cloud WiFi Mini Kamera - CUSFLYX Kamera Rechargeable Tragbar Nanny Haustier Büro Garage Heim überwachungskamera IR Nachtsicht Bewegungserkennung 150° Weitwinkel für IOS/Android
Blink Mini – Kompakte, smarte Plug-in-Sicherheitskamera für innen, 1080p-HD-Video, Nachtsicht, Zwei-Wege-Audio, Bewegungserfassung; einfache Einrichtung, funktioniert mit Alexa – 1 Kamera (weiß)
Mini Kamera,1080P HD Mini Überwachungskamera Lange Batterielaufzeit WiFi Mini Kamera live Handy APP Kompakte Kleine Sicherheitskamera für Innen mit Bewegungsmelder Speicher Nachtsichtkamera
THEXLY Mini Kamera WiFi HD 1080p WLAN - Mini kleine Camera live übertragung Handy (2021 Model)
【Upgrade 800 mAh】1080P Cloud WiFi Mini Kamera - CUSFLYX Kamera Rechargeable Tragbar Nanny Haustier Büro Garage Heim überwachungskamera IR Nachtsicht Bewegungserkennung 150° Weitwinkel für IOS/Android
Mini Kamera,1080P HD WLAN Mini Überwachungskamera Lange Batterielaufzeit WiFi Minikamera live Handy APP Kompakte Kleine Sicherheitskamera für Innen mit Bewegungsmelder Speicher Nachtsichtkamera
Mini Kamera,TODAYI 4K HD WLAN Mini Überwachungskamera Lange Batterielaufzeit WiFi Minikamera live Handy APP Kompakte Kleine Sicherheitskamera für Innen mit Bewegungsmelder Speicher Nachtsichtkamera
【Upgrade 800 mAh】1080P Cloud WiFi Mini Kamera - CUSFLYX Kamera Rechargeable Tragbar Nanny Haustier Büro Garage Heim überwachungskamera IR Nachtsicht Bewegungserkennung 150° Weitwinkel für IOS/Android
Mini Kamera 4K HD Mini Überwachungskamera Live Übertragung Handy APP Für Innen WLAN Videoüberwachung Mit Akku Kleine WiFi Babyphone sicherheitskamera Kompakte Microkamera Bewegungsmelder Nachtsicht
Mini Kamera,1080P HD WLAN Mini Überwachungskamera Lange Batterielaufzeit WiFi Minikamera live Handy APP Kompakte Kleine Sicherheitskamera für Innen mit Bewegungsmelder Speicher Nachtsichtkamera
【Upgrade 800 mAh】1080P Cloud WiFi Mini Kamera - CUSFLYX Kamera Rechargeable Tragbar Nanny Haustier Büro Garage Heim überwachungskamera IR Nachtsicht Bewegungserkennung 150° Weitwinkel für IOS/Android
","['Acerola Pulver - 300 g (6,6 Monate Vorrat) - Natürliches Vitamin C - 200 Tagesportionen mit 1500 mg reinem Extrakt aus der Acerolakirsche - Laborgeprüft - Vegan', 'HASAGEI Wintermütze Atmungsaktiv Strickmütze Winter Thermo Mütze Weich Sportmütze Skimütze für Herren und Damen Outdoor', '2600mAh Mini Kamera 1080P Überwachungskamera minikamera mit Handy übertragung Für Innen WLAN Videoüberwachung Mit Akku Kleine WiFi Kamera Sicherheitskamera minikamera mit Handy übertragung', 'Because Of Miss Bridgerton']",2
"A user on a German online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Rayher 3315800 Füllwatte hochflauschig 1 kg Beutel, Füllmaterial 100% Polyester, weiß, Flocken, waschbar 95 Grad, Bastelwatte, Kissenfüllung, Füllmaterial, Stopfwatte
Rayher 3315000 Füllwatte hochflauschig 50 g Beutel, Füllmaterial 100% Polyester, weiß, Flocken, waschbar 95 Grad, Bastelwatte, Kissenfüllung, Füllmaterial, Stopfwatte
Rayher 3315800 Füllwatte hochflauschig 1 kg Beutel, Füllmaterial 100% Polyester, weiß, Flocken, waschbar 95 Grad, Bastelwatte, Kissenfüllung, Füllmaterial, Stopfwatte
Rayher Hobby Rayher 48839000 Füllwatte, hochflauschig, Flocken, Beutel 1kg, weiß, 1000 g
Rayher 3315800 Füllwatte hochflauschig 1 kg Beutel, Füllmaterial 100% Polyester, weiß, Flocken, waschbar 95 Grad, Bastelwatte, Kissenfüllung, Füllmaterial, Stopfwatte
3 x Prime FIX Sprühkleber - Industriekleber - extra stark 500ml
WEICON Sprühkleber/sprühbarer Universalklebstoff/leichte Materialien / 500 ml
WEICON Sprühkleber Extra Stark 500 ml Universalkleber für starke Verbindungen
WEICON Sprühkleber/sprühbarer Universalklebstoff/leichte Materialien / 500 ml
","['Scherkopf für Braun Series 5,Elektrorasierer Ersatzscherteil, Ersatzkopf für Elektrorasierer,Braun Series 5 Scherkopf, Ersatzkopf für Elektrorasierer für Rasierer 52B', 'Kingston NV1 NVMe PCIe SSD 250G M.2 2280 - SNVS/250G', 'LED strip 20m, Phenphy LED streifen, App Steuerung, DIY Modus und Musik Sync 5050 RGB Streifenlichter für Heimdekoration, Wohnzimmer, Party, 2 Rollen von 10m', 'EAZY CASE Reflektorweste für Kinder, Sicherheitsweste, Reißverschluss-Warnweste mit Reflektoren, atmungsaktiv, Reflektierend, zur Erhöhung der Sichtbarkeit im Straßenverkehr, XS, Pink']",2
